ZIP,LAT,LNG
17120,40.2651855,-76.8828046
17201,39.961056,-77.6561654
17202,39.8751251,-77.6090754
17210,40.1963449,-77.6691374
17211,39.7541495,-78.4009663
17212,39.8126336,-78.0642873
17213,40.244192,-77.7712248
17214,39.7481105,-77.4713200
17215,40.0782365,-77.8929450
17217,40.2386252,-77.7215673
17219,40.2497979,-77.6832142
17220,40.1915748,-77.7389785
17221,40.0681253,-77.8164843
17222,39.8964055,-77.4939405
17223,40.0864997,-77.9427521
17224,39.9679412,-77.8974783
17225,39.7835061,-77.7628704
17228,39.9870996,-78.0933625
17229,40.0840041,-78.0101395
04623,44.744467,-67.7336578
04624,44.4239506,-67.9858759
04625,44.2563704,-68.2662821
04626,44.6690227,-67.2219896
04627,44.2370098,-68.6078455
04628,44.8731132,-67.2810781
04629,44.4226941,-68.5060491
04630,44.8703235,-67.4765530
04631,44.9109583,-67.0089131
04634,44.6509669,-68.2212712
04635,44.172234,-68.3514824
04637,45.1969158,-67.8161734
04640,44.5245724,-68.2852501
04642,44.3305843,-68.8099473
04643,44.5380266,-67.8185383
04644,44.4138353,-68.2520762
04645,44.0665743,-68.6157497
98239,48.1964975,-122.6579539
98240,48.9482253,-122.6206841
98241,48.2040094,-121.1404983
98243,48.6089779,-123.0036538
98244,48.8318106,-121.9338292
83401,43.5424095,-111.8779360
98245,48.6196627,-122.8717699
98247,48.9118123,-122.3302020
98248,48.8644008,-122.6194063
98249,48.0142361,-122.5427943
98250,48.5712636,-123.1134824
83402,43.5348865,-112.1744672
98251,47.9115286,-121.6064173
98252,48.0725605,-121.6896057
98253,48.0923974,-122.5765373
98255,48.5221521,-121.9894087
98256,47.8215251,-121.4065436
98257,48.4060245,-122.5121474
78501,26.2158162,-98.2395915
78503,26.1623321,-98.2487015
78504,26.2719652,-98.2365699
78516,26.1445389,-98.1213121
78520,25.9632642,-97.5504526
78521,25.9439231,-97.3179440
78526,25.9893179,-97.4431376
78535,26.2528323,-97.7435955
78536,26.6492821,-98.4511251
78537,26.1619001,-98.0586570
78538,26.3745414,-97.9802803
78539,26.2806891,-98.1832948
78541,26.4503535,-98.2768659
78542,26.4514765,-98.0920020
78543,26.2973749,-97.9999734
78545,26.5871735,-99.1198708
78548,26.2748265,-98.6548235
78549,26.4571434,-98.0354153
78550,26.2555228,-97.6675016
78552,26.1937818,-97.7506903
78557,26.1134145,-98.2411542
78558,26.3078308,-98.0393608
78559,26.1488311,-97.8311124
78560,26.2428094,-98.4944896
24935,37.5665304,-80.8084927
24938,37.893492,-80.3871878
24941,37.5880106,-80.3467044
24944,38.3896586,-79.7836800
24945,37.5419775,-80.6771934
24946,38.1844202,-80.2623116
24951,37.4842541,-80.6436116
24954,38.2249073,-80.0560494
24957,37.8853943,-80.4250025
24962,37.662404,-80.7183573
24963,37.4364135,-80.7584919
24966,38.0785045,-80.3625985
14094,43.1577575,-78.7019948
14098,43.3343727,-78.3806159
14101,42.3926514,-78.5382025
14102,42.8370257,-78.5577249
14103,43.2111611,-78.3767700
14105,43.199166,-78.4839029
14108,43.2633434,-78.7269495
14109,43.1379524,-79.0341344
14111,42.580255,-78.9046914
63019,38.2263616,-90.3769921
63020,38.1009709,-90.5655494
63021,38.5698402,-90.5456887
63023,38.26863,-90.6988239
63025,38.48753,-90.6201185
63026,38.5033484,-90.4609676
63028,38.1379193,-90.3921822
63030,38.113945,-90.7270865
63031,38.8120463,-90.3536198
63033,38.7999348,-90.2746376
63034,38.8483037,-90.2884232
63036,37.9820086,-90.3674572
63037,38.4287281,-91.3038510
63038,38.5770475,-90.6677584
63039,38.4944959,-90.8392946
63040,38.5729504,-90.6350308
63041,38.2601323,-90.7875289
63042,38.7841297,-90.3837308
63043,38.7288626,-90.4619547
63044,38.7727912,-90.4300459
63045,38.7692049,-90.4634661
63047,38.1955005,-90.4874171
99721,68.1549323,-151.7052005
99722,68.091944,-145.6040614
99723,71.2534997,-156.8000715
99724,66.3832836,-147.3200184
99726,67.1686389,-152.2852151
99727,65.975912,-161.1386609
99729,63.006166,-149.4007162
99730,65.6498041,-145.5879706
99732,64.0717457,-142.0075794
99733,65.8385806,-144.1754302
99734,70.4282063,-149.2875343
99736,66.0849777,-162.7614970
99737,63.7795345,-145.0983226
99738,65.7565239,-142.2282913
99739,64.9587036,-162.4968330
99740,67.940435,-144.9494811
99741,64.736146,-156.8730090
99742,63.7772011,-171.7257101
99743,63.6811063,-150.0265438
99744,64.3082809,-149.1631867
99745,66.044747,-154.2368624
99746,65.6412359,-158.3442297
70632,29.8369449,-93.0577660
80722,40.5066128,-103.2716605
75401,33.1890021,-96.1088292
70633,30.4260053,-93.3912898
80723,40.1936806,-103.5433286
80726,40.9050417,-102.7930467
75402,33.0682912,-96.0843715
80727,40.0758287,-102.5109885
80728,40.6448662,-102.8738720
75407,33.1519846,-96.4694156
80729,40.8844,-104.2692327
75409,33.3555,-96.5163128
80731,40.5944498,-102.6003277
80733,40.3713864,-103.4505354
75410,32.7902029,-95.6319824
75411,33.8665419,-95.6397234
70634,30.7933565,-93.2400670
70637,30.6976446,-92.9634634
70638,30.8494992,-92.7972256
75412,33.8018677,-95.1519662
75413,33.4414403,-96.1791628
70639,30.9782675,-93.4911394
80734,40.5198914,-102.2919524
70640,30.3718885,-92.9046129
75414,33.6236449,-96.4278667
75415,33.4622178,-95.7574614
80735,39.7098238,-102.2731641
70643,29.8205563,-92.8115534
70644,30.7923451,-92.9455958
75416,33.6838694,-95.3447327
80736,40.8118151,-103.0272367
23602,37.1134155,-76.5179465
34119,26.2682359,-81.7140496
23603,37.1910568,-76.5645354
23604,37.105026,-76.5747918
34120,26.3261008,-81.5700933
54451,45.1973897,-90.4076514
23605,37.0179491,-76.4357811
34134,26.3530324,-81.8240504
23606,37.064408,-76.5216379
23607,36.9705147,-76.4243390
34135,26.3555489,-81.7543223
34137,25.942746,-81.3831780
54452,45.2177291,-89.7936429
34138,25.8165123,-81.3685692
54454,44.6067149,-89.8828817
53549,42.9844861,-88.7655846
61883,40.0373926,-87.6415232
61884,40.0891598,-88.4778139
53550,42.5528419,-89.4939301
53551,43.081815,-88.9156501
53553,42.9078332,-90.3021758
61910,39.6771848,-88.2979382
53554,42.9086629,-90.4406798
61911,39.7009376,-88.4693222
53555,43.3201542,-89.5557837
61912,39.5223865,-88.0408205
53556,43.2381145,-90.2455146
53557,43.3389517,-88.7976530
61913,39.827555,-88.4660898
53558,42.9971415,-89.2754881
61914,39.6303426,-88.7624485
53559,43.1655731,-89.0819011
61917,39.7141997,-87.8977246
63839,36.0447359,-89.8135778
63841,36.7713162,-89.9844510
58401,46.8843694,-98.7666551
58402,46.880348,-98.6872046
58405,46.9152844,-98.6995028
63845,36.712199,-89.3259518
63846,36.8262589,-89.7993474
48213,42.3979307,-82.9952132
48214,42.3651159,-82.9876441
48215,42.3750512,-82.9543435
48216,42.3264846,-83.0787463
86324,34.8574413,-112.1204271
86325,34.7345632,-111.8979256
92324,34.0245196,-117.2892551
92325,34.2434815,-117.2813041
92327,34.8635853,-116.8620586
92328,36.597809,-116.8274037
92332,34.9124291,-115.3420911
86326,34.7000307,-112.0236342
92333,34.2706011,-116.9493087
86327,34.571319,-112.1050205
92335,34.0859715,-117.4645969
86329,34.4716294,-112.2249982
86331,34.7268418,-112.1438722
86332,34.3205359,-112.6329323
92336,34.1477179,-117.4645060
92337,34.0498092,-117.4706135
92338,34.7826991,-116.1905637
92339,34.093661,-116.9362217
92341,34.2366428,-117.0628377
86333,34.3230411,-112.0819700
92342,34.7570474,-117.3501419
86334,34.9490425,-112.5445602
86335,34.6947235,-111.6731517
92344,34.391145,-117.4057219
86336,34.9098861,-111.8672519
86337,35.3597894,-113.0311009
86338,34.5817515,-112.7538357
86343,34.1769828,-112.2999856
86351,34.7784471,-111.7850687
92345,34.3761585,-117.2943965
92346,34.1267792,-117.1831041
92347,34.957406,-117.2196064
92352,34.259971,-117.1993806
92354,34.0511767,-117.2485630
86401,35.1317194,-113.7039323
86403,34.480257,-114.3485041
92356,34.5106455,-116.8967177
92358,34.2592724,-117.5209712
92359,34.0830157,-117.0733168
86404,34.5900497,-114.3078328
92363,34.8943663,-114.6403351
92364,35.3404196,-115.4262241
43145,39.5649824,-83.2598981
37150,36.5414832,-85.8104098
37151,36.3092013,-86.0430200
59725,45.0980173,-112.8214715
37153,35.7638561,-86.5540110
22046,38.8863344,-77.1809752
49617,44.643232,-86.0317544
43146,39.7735214,-83.1369248
49618,44.2934857,-85.6076261
49619,44.2930584,-85.9912121
22060,38.6935548,-77.1532127
59727,45.7993835,-112.8308882
49620,44.5235317,-85.6912418
22066,39.0123855,-77.3019683
59728,46.5089121,-112.4348375
43147,39.8977819,-82.7440353
49621,44.8687296,-85.7703470
43148,39.8203159,-82.4999924
43149,39.5429738,-82.5778738
49622,45.0774098,-85.2609346
43150,39.7770958,-82.4098128
43151,39.7329519,-83.4764235
49623,43.9088891,-85.6918160
22730,38.3744228,-78.1584603
22731,38.3365642,-78.2573310
22732,38.3146304,-78.1898840
49770,45.3312173,-84.8971365
22733,38.3332604,-78.0461454
49774,46.1624509,-84.3152580
22734,38.5261804,-77.7945658
49775,45.7707632,-84.4779592
22735,38.4768647,-78.1742575
44050,41.2487333,-82.1281997
23310,37.2589932,-75.9636574
23313,37.1997304,-75.9456350
44052,41.4593834,-82.1646230
23314,36.9590485,-76.5242797
23315,36.7373896,-76.8405111
44053,41.4266218,-82.2255035
23316,37.3031232,-75.9929641
44054,41.4716,-82.0903380
44055,41.4340583,-82.1340952
23320,36.7622883,-76.2116495
44056,41.3149186,-81.5016329
44057,41.7601165,-81.0603050
23321,36.8003977,-76.4211521
44060,41.6765303,-81.3281665
44062,41.4518017,-81.0368197
44064,41.5980626,-81.0323233
23322,36.6187123,-76.2270459
44065,41.475924,-81.2216118
44067,41.3162827,-81.5429332
44070,41.4150329,-81.9189424
23323,36.6969746,-76.3799246
44072,41.4711516,-81.3249195
44074,41.2894945,-82.2312228
06255,41.9910873,-71.9019516
06256,41.7321516,-72.1573609
06259,41.8715022,-71.9876459
06260,41.9080271,-71.8704519
06262,42.0193109,-71.9483838
06263,41.8352355,-71.8998483
06264,41.6942103,-72.1003657
06266,41.6736614,-72.1728130
06268,41.8004442,-72.2480301
06269,41.804414,-72.2931652
06277,41.958388,-71.8439205
06278,41.8971227,-72.1714268
06279,41.8972671,-72.2518477
06280,41.6909859,-72.1300937
06281,41.9734763,-72.0141365
06282,41.94887,-72.0848201
06320,41.348837,-72.1020288
06330,41.6355702,-72.0775268
06331,41.6939604,-72.0091181
06332,41.7312155,-71.9023350
06333,41.386032,-72.2290922
06334,41.5449254,-72.1738494
06335,41.4347066,-72.0585331
85340,33.515607,-112.4137083
85341,31.8791907,-112.7989730
91344,34.2946154,-118.5070013
91345,34.2658786,-118.4567483
85342,33.9445492,-112.4513746
85343,33.3374979,-112.6857188
91350,34.4408911,-118.5017475
91351,34.4415946,-118.4481124
91352,34.2308542,-118.3658560
91354,34.4657549,-118.5537886
85344,34.0806542,-114.2162392
91355,34.4402478,-118.6439916
91356,34.155097,-118.5475532
85345,33.5732438,-112.2458515
91360,34.2127163,-118.8821021
91361,34.1360769,-118.8889187
85346,33.6359824,-114.1458784
91362,34.1933261,-118.8186813
85347,32.7975179,-113.7896330
91364,34.1540396,-118.5931525
91367,34.1773105,-118.6157038
91371,34.1845181,-118.5764398
91377,34.1849743,-118.7669117
85348,33.7142364,-113.7212744
91381,34.3846965,-118.6472438
85349,32.508824,-114.7439750
91384,34.5066272,-118.6990480
91387,34.4025092,-118.3634266
75225,32.8648867,-96.7903586
70563,30.0166295,-91.7100414
75226,32.7828262,-96.7764427
80550,40.4846568,-104.9009826
75227,32.76681,-96.6869000
80601,39.9620265,-104.8078085
75228,32.8249242,-96.6794378
70570,30.5336571,-92.1049610
70575,29.9489224,-92.1580954
70576,30.7809678,-92.4182535
80602,39.9663632,-104.9087094
70577,30.5503521,-91.9342336
75229,32.8932946,-96.8643392
80603,39.9822107,-104.7370945
80610,40.6738651,-104.5913024
80611,40.6250584,-104.2871332
80612,40.8721211,-104.8525622
70578,30.2319224,-92.2615438
70580,30.6752379,-92.4283265
75230,32.902679,-96.7933933
70581,30.2508662,-92.7314315
80615,40.5456576,-104.6456983
75231,32.8734848,-96.7475389
80620,40.373724,-104.7174847
75232,32.6608617,-96.8409480
75233,32.7039127,-96.8718891
70582,30.1615551,-91.7838684
80621,40.1072393,-104.8012902
19601,40.355405,-75.9399770
19602,40.3287396,-75.9149755
19604,40.3568247,-75.9102421
19605,40.3979075,-75.9431910
19606,40.3386944,-75.8573080
19607,40.2914828,-75.9447914
19608,40.3107983,-76.0347715
19609,40.3283126,-75.9972852
19610,40.3415353,-75.9749208
19611,40.3246743,-75.9428571
14877,42.0577904,-77.6803073
12493,41.7856648,-73.9741323
12494,41.9565983,-74.2928940
12495,42.0849228,-74.2406798
12496,42.3372942,-74.2696919
12498,42.0456634,-74.1096176
12501,41.8629638,-73.5735166
12502,42.0865677,-73.6647238
12503,42.0359587,-73.5801465
12504,42.0352981,-73.9131437
12507,42.0092411,-73.9171411
12508,41.4959955,-73.9536325
45351,40.3394144,-84.4951537
45352,40.0501228,-84.7442829
45353,40.2925751,-84.0427169
45354,39.9105518,-84.3996867
45356,40.1628404,-84.2282102
45358,39.9865801,-84.4876998
45359,40.0465346,-84.3507064
45360,40.3305762,-84.0910204
45361,39.9637124,-84.4148207
45362,40.2924812,-84.6277306
45363,40.2393094,-84.4000669
45365,40.2837403,-84.1597727
45368,39.8449152,-83.6479793
45369,39.9526729,-83.5941615
45370,39.6083784,-84.0330249
45371,39.9395435,-84.1606387
17233,39.9756048,-77.9871601
17235,39.8571935,-77.6980528
17236,39.8001867,-77.9474003
17237,39.8339285,-77.5437240
17238,39.8581105,-78.1309405
17239,40.1317971,-77.8367700
17240,40.1508711,-77.5796858
17241,40.1765276,-77.4084480
17243,40.2775271,-77.8199406
17244,40.0867638,-77.6586158
17246,40.0543939,-77.6608106
17247,39.7987759,-77.5793518
73527,34.5782285,-98.6222877
73528,34.3983787,-98.6334212
72076,34.9161816,-92.1414833
72079,34.390546,-92.1735391
72080,35.4379984,-92.8345104
73529,34.350658,-97.9447253
72081,35.3816161,-91.6701025
84651,39.9582146,-111.7154166
73530,34.2551795,-99.0223394
72082,35.2328337,-91.6735701
84652,39.0169369,-111.8682018
04646,44.2455663,-68.2249538
04648,44.6655035,-67.5949703
04649,44.5471095,-67.4898298
04650,44.2926248,-68.7228849
04652,44.8197135,-67.0623282
04653,44.2094665,-68.3346479
03031,42.8748639,-71.6005026
03032,42.9972613,-71.3634244
03033,42.749263,-71.6756699
03034,43.0568951,-71.3406343
83404,43.4219012,-112.0115383
98258,48.04417,-122.0774036
99501,61.2200184,-149.8557023
98260,48.0363093,-122.4525640
98261,48.482492,-122.8839593
98262,48.6751035,-122.6459249
98263,48.5237887,-122.0655966
83406,43.4439475,-111.8116331
98264,48.9502532,-122.4597918
98266,48.9635941,-122.1230339
98267,48.3901452,-121.2658259
83420,44.0774714,-111.3464441
83421,44.0200984,-111.5292329
98270,48.0567229,-122.1469044
83422,43.7285693,-111.2314569
83423,44.3000866,-112.2805448
83424,43.9100546,-111.1681103
98271,48.0899682,-122.2376808
83425,43.9121962,-112.2424306
78561,26.4774349,-97.9214962
78562,26.2976686,-97.9024847
78563,26.654454,-98.2597661
78564,26.6781958,-99.1030877
78565,26.2537265,-98.5671905
78566,26.1484063,-97.3703763
78567,26.052713,-97.7404515
78569,26.3682136,-97.7435704
78570,26.1746076,-97.9126588
78572,26.2292231,-98.3754504
78573,26.2961913,-98.2999593
78574,26.3189059,-98.3700493
78575,26.0219052,-97.5261636
78576,26.3216068,-98.4761637
78577,26.1515296,-98.1897518
78578,26.0516254,-97.3127666
78579,26.0831667,-97.9621398
78580,26.4877396,-97.7389525
78582,26.5309027,-98.7402346
78583,26.2613627,-97.4890146
78584,26.5733097,-98.9627597
78585,26.5233441,-99.1111460
78586,26.1060861,-97.6292919
78588,26.7378631,-98.3972072
78589,26.167843,-98.1548337
78590,26.5083664,-97.6477752
78591,26.5829294,-98.5216320
14112,42.6979629,-78.9399528
14113,42.6715761,-78.3399309
14120,43.0791963,-78.8427555
14125,43.0849191,-78.2746093
14126,43.3358823,-78.7286356
14127,42.7528032,-78.7396970
18244,40.8224447,-75.6705610
18245,40.8532012,-76.0335150
18246,40.9572148,-76.1951848
18248,40.9011601,-76.0930678
18249,40.9877937,-76.1161168
18250,40.8249635,-75.8462013
18251,41.0080513,-76.0773812
18252,40.7669951,-75.9740973
18254,40.915913,-75.9656512
18255,40.9334914,-75.8296954
63048,38.2575583,-90.3931298
63049,38.481047,-90.5314128
63050,38.258066,-90.5797901
63051,38.3777747,-90.5766356
63052,38.3889031,-90.4368856
63053,38.3665883,-90.3639266
63055,38.5296193,-90.8350382
63056,38.39968,-91.2150389
63057,38.3433002,-90.4055718
63060,38.2605895,-90.8759849
63061,38.2728921,-90.8122211
63068,38.5658844,-91.2440619
63069,38.4908347,-90.7320191
63070,38.2879551,-90.4285854
63071,38.1500052,-90.8211203
63072,38.3696167,-90.8130333
63073,38.588797,-90.7828462
63074,38.7264987,-90.3887033
63077,38.3290751,-90.9844749
63079,38.260582,-91.0997990
63080,38.1924283,-91.0759625
63084,38.4219,-91.0192888
63087,38.0132789,-90.4515391
99747,70.1184595,-143.6867983
99748,64.3462897,-158.7712116
99749,66.9784297,-160.4318081
99750,67.7286411,-164.5434545
99751,66.9226863,-156.8746459
99752,67.2868603,-161.1848621
99753,64.9396069,-161.1512723
99754,64.9022127,-157.6943354
99755,63.7849775,-148.5213743
99756,64.5789572,-152.7770755
99757,63.8148913,-152.6457467
70645,29.9280023,-93.4738852
70646,30.0888948,-92.9185749
75417,33.4396584,-95.1403706
80737,40.8761403,-102.1779795
80740,39.7256606,-103.3828979
70647,30.2546246,-93.0239415
80741,40.5672219,-103.4769429
75418,33.5719217,-96.1709617
80742,40.7557812,-103.8350175
75420,33.0527948,-95.7212297
75421,33.6619523,-95.7313613
70648,30.5050725,-92.8893613
80743,40.1971178,-102.9547457
70650,30.2374368,-92.9231878
70651,30.5720141,-92.9608937
75422,33.1414002,-95.9341953
80744,40.8736259,-102.3919679
80745,40.8954961,-103.4125563
80746,40.6096028,-102.4659120
70652,30.6084616,-93.2674436
80747,40.9423607,-103.0861742
75423,33.2843899,-96.2003883
80749,40.8670576,-102.5472757
80750,40.4147651,-103.6048459
75424,33.3217146,-96.3785072
98119,47.6386789,-122.3709456
98121,47.6151915,-122.3505805
83328,42.5704479,-114.6131674
98122,47.6110462,-122.2932070
98125,47.7165126,-122.2958288
83330,42.9519329,-114.7079984
98126,47.5556468,-122.3795899
98133,47.7404852,-122.3428260
83332,42.803128,-114.9249741
98134,47.5780959,-122.3378601
61919,39.7844391,-88.1377704
53560,43.1922551,-89.7376658
53561,43.3949404,-89.6386188
61920,39.5119781,-88.1541831
53562,43.1159019,-89.5439900
53563,42.7951912,-88.9296763
61924,39.7861833,-87.6632515
61925,39.7191053,-88.8405281
53565,42.8333626,-90.1657712
61928,39.4512157,-88.5012626
61929,39.824789,-88.6257974
61930,39.680887,-88.1304783
61931,39.5863394,-88.3497751
61932,39.8035947,-87.8790475
61933,39.5466954,-87.9267580
61936,39.8013506,-88.7302593
53566,42.6077815,-89.6498584
53569,42.9890289,-90.4389534
61937,39.7413551,-88.6548208
53570,42.7310543,-89.6195804
53571,43.2780189,-89.3532681
53572,42.9614077,-89.7339555
53573,43.1875052,-90.4591357
53574,42.8165598,-89.6501970
61938,39.4841407,-88.3747710
61940,39.8077015,-87.8185250
48217,42.277651,-83.1550783
48218,42.2727086,-83.1266716
48219,42.4253278,-83.2514284
48220,42.4580661,-83.1352127
48221,42.4269999,-83.1486085
48223,42.3934527,-83.2463272
48224,42.4106935,-82.9412646
48225,42.4389841,-82.9296100
86406,34.3823864,-114.0806258
92365,34.8999909,-116.6545319
92368,34.6506293,-117.3213260
86409,35.4610063,-114.0180605
78056,29.5370331,-98.9339441
95519,40.9592146,-124.0512922
95521,40.8556944,-124.0668981
95524,40.8254857,-124.0494851
95525,40.9214302,-123.8152662
95526,40.459048,-123.6731774
95527,41.0122577,-123.3879644
95528,40.4969791,-123.9308210
95531,41.8195783,-124.0656666
95536,40.5230992,-124.3264209
95537,40.7267523,-124.2173785
95540,40.5788283,-124.1368691
95542,40.0804046,-123.7839483
95543,41.8708123,-123.8627705
95545,40.2803987,-124.0636714
95546,41.0933707,-123.6734419
95547,40.5574834,-124.0812147
95548,41.5932043,-124.0459917
95549,40.6666759,-123.9083825
95550,40.7812177,-123.8263829
95551,40.6749872,-124.2311460
95552,40.2025433,-123.2286092
95553,40.2441919,-123.8888745
95554,40.2963843,-123.7771381
95555,41.2418067,-123.9134254
95556,41.3077173,-123.5874151
95558,40.2982638,-124.2430709
95559,40.1836807,-123.7450437
95560,40.167716,-123.8260926
95562,40.4724233,-124.1218398
95563,40.8773295,-123.4991440
22736,38.3981652,-77.7045670
49776,45.2322018,-83.6803729
22737,38.5808907,-78.0141196
22738,38.2939307,-78.2809313
49777,45.30553,-83.5071347
22740,38.6456898,-78.2869532
22741,38.4264433,-77.8683888
22742,38.4663324,-77.7150723
22743,38.5400545,-78.3814200
49779,45.407692,-83.8633528
22747,38.7090557,-78.1656739
22749,38.6196553,-78.1802355
49780,46.2130596,-84.7285454
49781,45.8842835,-84.7974465
49782,45.6742523,-85.5427080
22801,38.4036446,-78.8751248
22802,38.4943782,-78.8631226
22807,38.4339695,-78.8678703
49783,46.4169009,-84.2890536
22810,38.8270907,-78.7965342
22811,38.8113185,-78.9920359
49788,46.2653476,-84.4650489
49791,45.4867532,-84.5957680
49793,46.2028242,-85.0634004
22812,38.3781793,-79.0270507
49795,45.1606785,-84.5796878
49796,45.2625569,-84.9591579
22815,38.7125093,-78.8412089
22820,38.7048362,-79.0190481
49799,45.2622453,-84.5803647
22821,38.4807175,-79.1287666
22824,38.8360744,-78.6318220
49801,45.9609535,-87.9766135
49802,45.8010597,-88.0778938
23324,36.7997207,-76.2734466
44076,41.5308747,-80.8237121
23325,36.8145478,-76.2384291
23336,37.9546055,-75.3345219
23337,37.9304113,-75.4860912
23347,37.3392433,-75.9780237
44077,41.6975633,-81.2097404
44080,41.3599935,-81.0461831
44081,41.7639385,-81.1431044
44082,41.7618732,-80.5675355
23350,37.5127051,-75.8625926
23354,37.4628612,-75.9122473
23356,37.9907903,-75.3824046
44084,41.6713771,-80.8991611
23357,37.7556459,-75.6760277
23358,37.6526594,-75.8679531
06336,41.5805766,-72.1958672
06339,41.4419386,-71.9905445
06340,41.354409,-72.0402660
06350,41.6485075,-72.0684442
06351,41.5897876,-71.9483846
06353,41.464427,-72.1496061
06354,41.7087665,-71.8553862
06355,41.3668992,-71.9763715
06357,41.3271486,-72.2153438
06359,41.4709693,-71.8725254
06360,41.5478603,-72.0894880
06365,41.5186523,-72.0065973
06370,41.4669823,-72.1892747
06371,41.3623864,-72.3237538
06373,41.6777283,-71.7960665
06374,41.6819125,-71.9109363
06375,41.4063382,-72.1232358
06376,41.2940605,-72.2539503
06377,41.7305452,-71.8193128
06378,41.3832108,-71.9084078
06379,41.3634718,-71.8531972
85350,32.5612177,-114.6935475
85351,33.6057908,-112.2840601
91390,34.5455874,-118.4200953
85352,32.7193729,-113.8395146
91401,34.1784827,-118.4317905
91402,34.2225061,-118.4446893
85353,33.4175113,-112.2769735
91403,34.147149,-118.4633650
91405,34.199824,-118.4476090
91406,34.195685,-118.4907518
91411,34.1785225,-118.4592343
91423,34.1486173,-118.4332977
91436,34.1495876,-118.4897076
85354,33.4304184,-113.0461432
91501,34.2043995,-118.2875273
80622,40.538155,-104.4604466
80623,40.2853807,-104.7825434
80624,40.486854,-104.4988679
70583,30.2614194,-92.1240115
70584,30.3891429,-92.0974273
75234,32.9231893,-96.8917215
70585,30.8783446,-92.4076763
75235,32.8326141,-96.8490821
75236,32.6763974,-96.9367979
75237,32.6656174,-96.8730558
80631,40.4428679,-104.6730721
70586,30.7465074,-92.3281385
75238,32.8784974,-96.7078190
70589,30.6803146,-92.0031970
75240,32.9303379,-96.7874957
70591,30.2577444,-92.8328022
80634,40.4032682,-104.7928412
75241,32.6654466,-96.7594508
70592,30.0806217,-92.0123611
80640,39.887453,-104.8809868
80642,40.0514156,-104.6121388
75243,32.9126331,-96.7366369
80643,40.1129272,-104.4891762
80644,40.4282848,-104.4247929
12512,41.5484987,-73.9684016
12513,42.2193068,-73.7204809
12514,41.8774086,-73.7644235
12515,41.6847741,-74.0648402
12516,42.1090963,-73.5613315
12517,42.1142962,-73.5074545
12518,41.4161572,-74.0430642
12520,41.4280171,-73.9961948
12521,42.1713353,-73.6504867
12522,41.7199788,-73.5983842
12523,42.0868702,-73.7595090
12524,41.5287847,-73.8883173
12525,41.6915636,-74.1882724
12526,42.1222344,-73.8587688
12527,41.5194281,-73.9356691
12528,41.722069,-74.0094711
12529,42.1986258,-73.5427774
12530,42.2074588,-73.6877521
12531,41.540556,-73.6716709
12533,41.5597715,-73.7870990
12534,42.2173454,-73.7522560
12538,41.7922298,-73.8937671
12540,41.6712021,-73.7248908
12542,41.6138757,-74.0150142
12543,41.49552,-74.1731042
12545,41.7829039,-73.6694020
12546,41.9479998,-73.5233485
12547,41.6606867,-73.9865669
12548,41.658064,-74.1024158
12549,41.5280311,-74.2593647
12550,41.5395739,-74.0572227
12553,41.4557136,-74.0749006
12561,41.7593068,-74.0960584
12563,41.499189,-73.5872259
45372,40.0160033,-83.8423035
45373,40.0325279,-84.1945752
45377,39.8960827,-84.2242850
45378,39.9029239,-84.4887214
45380,40.2444984,-84.5169171
45381,39.7306852,-84.5243543
45382,39.9015206,-84.6119187
45383,39.9555773,-84.3432078
45384,39.7149737,-83.8844421
45385,39.6690762,-83.9139554
45387,39.7993558,-83.8876161
45388,40.3169161,-84.4781401
45389,40.0571687,-84.0276002
45390,40.215185,-84.7605667
45402,39.7593605,-84.2090938
45403,39.7688558,-84.1474280
45404,39.7895017,-84.1618150
45405,39.7921601,-84.2160281
45406,39.7842138,-84.2410797
45409,39.7213047,-84.1879696
45410,39.7480469,-84.1581243
45414,39.847871,-84.2075576
45415,39.8355809,-84.2573874
17249,40.2413788,-77.8994587
17250,39.7371409,-77.5242954
17251,40.131802,-77.6855518
17252,39.9123288,-77.8269098
17253,40.2133077,-78.0069054
17254,39.9702293,-77.5903581
17255,40.161252,-77.8625145
17256,39.7829136,-77.6773082
17257,40.046821,-77.4930638
17260,40.2960445,-77.8937008
17261,39.8609118,-77.5081594
17262,40.1449983,-77.7402131
17263,39.7272225,-77.7178552
17264,40.1799248,-77.9937410
17265,40.0275964,-77.7812219
72083,34.5935284,-92.0087125
73531,34.1946374,-98.5369223
84653,40.026902,-111.6442085
72084,34.1439577,-92.6675117
72085,35.3639582,-91.8290695
73532,34.6432062,-99.5858836
84654,38.8764438,-111.6709185
72086,34.8070186,-91.9076770
72087,34.5967272,-92.8261994
72088,35.5951869,-92.2678345
72099,34.8992783,-92.1414588
84655,39.9713133,-111.8068196
84656,39.1355985,-112.0683885
84657,38.8185858,-111.9389374
72101,35.2453515,-91.1615295
72102,35.1471546,-91.8300169
72103,34.5904858,-92.3900453
73533,34.5053166,-97.8659161
84660,40.1212675,-111.6955417
73537,34.4866915,-99.6642438
84662,39.4294697,-111.4719262
73538,34.6739918,-98.2377147
73539,34.457248,-99.2807351
73540,34.4670917,-98.5608887
73541,34.7887278,-98.1807209
84663,40.1656276,-111.4950799
72104,34.3420416,-92.8218035
84664,40.1151042,-111.5651167
72106,34.9739887,-92.5260783
84665,39.1956827,-111.6702477
72107,35.1418201,-92.5362441
